Temperature, Et, tn0, k, chi2
443, 0.162251, 3.34935e-07, 471.757, 0.000390963
443, 0.173091, 4.444e-07, 355.308, 0.000390963
443, 0.183931, 5.89416e-07, 267.644, 0.000390963
443, 0.194771, 7.8136e-07, 201.65, 0.000390963
443, 0.20561, 1.03512e-06, 151.97, 0.000390963
443, 0.21645, 1.3701e-06, 114.571, 0.000390963
443, 0.22729, 1.81137e-06, 86.4163, 0.000390963
443, 0.238129, 2.39111e-06, 65.2215, 0.000390963
443, 0.248969, 3.1501e-06, 49.266, 0.000390963
443, 0.259809, 4.13919e-06, 37.2546, 0.000390963
443, 0.270649, 5.4204e-06, 28.2124, 0.000390963
443, 0.281488, 7.06719e-06, 21.4054, 0.000390963
443, 0.292328, 9.16282e-06, 16.281, 0.000390963
443, 0.303168, 1.1796e-05, 12.4234, 0.000390963
443, 0.314007, 1.50525e-05, 9.51938, 0.000390963
443, 0.324847, 1.90015e-05, 7.3332, 0.000390963
443, 0.335687, 2.36777e-05, 5.68745, 0.000390963
443, 0.346526, 2.90617e-05, 4.44851, 0.000390963
443, 0.357366, 3.50639e-05, 3.51584, 0.000390963
443, 0.368206, 4.15194e-05, 2.81372, 0.000390963
443, 0.379046, 4.81995e-05, 2.28516, 0.000390963
443, 0.389885, 5.48421e-05, 1.88726, 0.000390963
443, 0.400725, 6.11903e-05, 1.58771, 0.000390963
443, 0.411565, 6.70315e-05, 1.36222, 0.000390963
443, 0.422404, 7.22215e-05, 1.19246, 0.000390963
443, 0.433244, 7.66916e-05, 1.06467, 0.000390963
443, 0.444084, 8.04397e-05, 0.968469, 0.000390963
443, 0.454924, 8.35122e-05, 0.896048, 0.000390963
443, 0.465763, 8.59846e-05, 0.841529, 0.000390963
443, 0.476603, 8.79446e-05, 0.800487, 0.000390963
443, 0.487443, 8.94801e-05, 0.76959, 0.000390963
443, 0.498282, 9.06718e-05, 0.746331, 0.000390963
443, 0.509122, 9.15902e-05, 0.728822, 0.000390963
443, 0.519962, 9.22938e-05, 0.71564, 0.000390963
443, 0.530801, 9.28307e-05, 0.705718, 0.000390963
443, 0.541641, 9.3239e-05, 0.698248, 0.000390963
443, 0.552481, 9.35488e-05, 0.692625, 0.000390963
443, 0.563321, 9.37833e-05, 0.688393, 0.000390963
443, 0.57416, 9.39606e-05, 0.685207, 0.000390963
443, 0.585, 9.40945e-05, 0.682809, 0.000390963
443, 0.59584, 9.41954e-05, 0.681005, 0.000390963
443, 0.606679, 9.42716e-05, 0.679648, 0.000390963
443, 0.617519, 9.43288e-05, 0.678628, 0.000390963
443, 0.628359, 9.43719e-05, 0.677862, 0.000390963
443, 0.639199, 9.44042e-05, 0.677288, 0.000390963
443, 0.650038, 9.44283e-05, 0.676859, 0.000390963
443, 0.660878, 9.44463e-05, 0.676541, 0.000390963
443, 0.671718, 9.44594e-05, 0.676307, 0.000390963
443, 0.682557, 9.44689e-05, 0.67614, 0.000390963
443, 0.693397, 9.44754e-05, 0.676024, 0.000390963
443, 0.704237, 9.44795e-05, 0.675951, 0.000390963
443, 0.715076, 9.44815e-05, 0.675915, 0.000390963
443, 0.725916, 9.44817e-05, 0.675913, 0.000390963
443, 0.736756, 9.44799e-05, 0.675945, 0.000390963
443, 0.747596, 9.4476e-05, 0.676013, 0.000390963
443, 0.758435, 9.44699e-05, 0.676123, 0.000390963
443, 0.769275, 9.44608e-05, 0.676283, 0.000390963
443, 0.780115, 9.44481e-05, 0.676508, 0.000390963
443, 0.790954, 9.44308e-05, 0.676815, 0.000390963
443, 0.801794, 9.44075e-05, 0.67723, 0.000390963
443, 0.812634, 9.43762e-05, 0.677786, 0.000390963
443, 0.823474, 9.43344e-05, 0.67853, 0.000390963
443, 0.834313, 9.42786e-05, 0.679523, 0.000390963
443, 0.845153, 9.42042e-05, 0.68085, 0.000390963
443, 0.855993, 9.4105e-05, 0.682621, 0.000390963
443, 0.866832, 9.39727e-05, 0.684989, 0.000390963
443, 0.877672, 9.37961e-05, 0.688162, 0.000390963
443, 0.888512, 9.356e-05, 0.692423, 0.000390963
443, 0.899351, 9.32436e-05, 0.698165, 0.000390963
443, 0.910191, 9.28185e-05, 0.705943, 0.000390963
443, 0.921031, 9.22451e-05, 0.716547, 0.000390963
443, 0.931871, 9.14677e-05, 0.731136, 0.000390963
443, 0.94271, 9.04063e-05, 0.751459, 0.000390963
443, 0.95355, 8.89432e-05, 0.780271, 0.000390963
443, 0.96439, 8.68993e-05, 0.822144, 0.000390963
443, 0.975229, 8.39904e-05, 0.885251, 0.000390963
443, 0.986069, 7.97392e-05, 0.985762, 0.000390963
443, 0.996909, 7.32783e-05, 1.16084, 0.000390963
443, 1.00775, 6.28521e-05, 1.5193, 0.000390963
443, 1.01859, 4.4281e-05, 2.57587, 0.000390963
443, 1.02943, 4.55011e-06, 33.7998, 0.000390963
443, 1.04027, -0.000127893, -2.23809, 0.000390963
443, 1.05111, 0.00214658, -0.926235, 0.000390963
443, 1.06195, 0.000330405, -0.52076, 0.000390963
443, 1.07279, 0.000236079, -0.329279, 0.000390963
443, 1.08363, 0.000203323, -0.221225, 0.000390963
443, 1.09447, 0.000187181, -0.154067, 0.000390963
443, 1.10531, 0.000177872, -0.109792, 0.000390963
443, 1.11615, 0.000172011, -0.0794593, 0.000390963
443, 1.12699, 0.000168115, -0.058127, 0.000390963
428, 0.0407171, 1.39761e-08, 10979.7, 0.000400595
428, 0.0516028, 1.87734e-08, 8173.73, 0.000400595
428, 0.0624884, 2.52169e-08, 6084.91, 0.000400595
428, 0.0733741, 3.3871e-08, 4529.95, 0.000400595
428, 0.0842598, 4.54934e-08, 3372.4, 0.000400595
428, 0.0951454, 6.11011e-08, 2510.7, 0.000400595
428, 0.106031, 8.20582e-08, 1869.23, 0.000400595
428, 0.116917, 1.10194e-07, 1391.71, 0.000400595
