Temperature, Et, tn0, k, chi2
500, 0.169296, 1.2531e-10, 29.7158, 1.05954e-18
500, 0.179955, 1.60395e-10, 22.997, 1.05954e-18
500, 0.190615, 2.05273e-10, 17.7507, 1.05954e-18
500, 0.201274, 2.62656e-10, 13.6541, 1.05954e-18
500, 0.211933, 3.35998e-10, 10.4554, 1.05954e-18
500, 0.222592, 4.29684e-10, 7.95775, 1.05954e-18
500, 0.233251, 5.49271e-10, 6.00747, 1.05954e-18
500, 0.24391, 7.01781e-10, 4.48462, 1.05954e-18
500, 0.254569, 8.96051e-10, 3.29552, 1.05954e-18
500, 0.265228, 1.14315e-09, 2.36702, 1.05954e-18
500, 0.275887, 1.45684e-09, 1.64202, 1.05954e-18
500, 0.286546, 1.85413e-09, 1.07591, 1.05954e-18
500, 0.297205, 2.35576e-09, 0.633866, 1.05954e-18
500, 0.307864, 2.98672e-09, 0.288703, 1.05954e-18
500, 0.318523, 3.77654e-09, 0.0191875, 1.05954e-18
500, 0.329182, 4.75926e-09, -0.191261, 1.05954e-18
500, 0.339841, 5.97288e-09, -0.355587, 1.05954e-18
500, 0.350501, 7.45784e-09, -0.483899, 1.05954e-18
500, 0.36116, 9.2544e-09, -0.58409, 1.05954e-18
500, 0.371819, 1.13985e-08, -0.662322, 1.05954e-18
500, 0.382478, 1.39159e-08, -0.72341, 1.05954e-18
500, 0.393137, 1.68159e-08, -0.771109, 1.05954e-18
500, 0.403796, 2.00839e-08, -0.808354, 1.05954e-18
500, 0.414455, 2.36769e-08, -0.837437, 1.05954e-18
500, 0.425114, 2.75215e-08, -0.860145, 1.05954e-18
500, 0.435773, 3.15175e-08, -0.877877, 1.05954e-18
500, 0.446432, 3.55478e-08, -0.891723, 1.05954e-18
500, 0.457091, 3.94909e-08, -0.902534, 1.05954e-18
500, 0.46775, 4.32357e-08, -0.910976, 1.05954e-18
