Temperature, Et, tn0, k, chi2
100, 1.15515, -1.11965e-09, -6.95425, 2.30163e-19
100, 1.16679, 5.93526e-08, -0.887677, 2.30163e-19
200, 0.0113158, 5.37035e-13, 8776.9, 1.33021e-19
200, 0.0227895, 1.04436e-12, 4512.83, 1.33021e-19
200, 0.0342632, 2.02969e-12, 2321.55, 1.33021e-19
200, 0.0457368, 3.94001e-12, 1195.46, 1.33021e-19
200, 0.0572105, 7.63084e-12, 616.762, 1.33021e-19
200, 0.0686842, 1.47142e-11, 319.375, 1.33021e-19
200, 0.0801579, 2.81354e-11, 166.548, 1.33021e-19
200, 0.0916316, -8.74751e-15, -549402, 4.6943e-06
200, 0.103105, 9.68933e-11, 47.6519, 1.33021e-19
200, 0.114579, 1.68894e-10, 26.9113, 1.33021e-19
200, 0.126053, 2.73235e-10, 16.2527, 1.33021e-19
200, 0.137526, 4.00331e-10, 10.7754, 1.33021e-19
200, 0.149, 5.26088e-10, 7.96056, 1.33021e-19
200, 0.160474, 6.27364e-10, 6.51405, 1.33021e-19
200, 0.171947, 6.96242e-10, 5.7707, 1.33021e-19
200, 0.183421, 7.37873e-10, 5.38869, 1.33021e-19
200, 0.194895, 7.61265e-10, 5.19238, 1.33021e-19
200, 0.206368, 7.73873e-10, 5.0915, 1.33021e-19
200, 0.217842, 7.80516e-10, 5.03965, 1.33021e-19
200, 0.229316, 7.83974e-10, 5.01301, 1.33021e-19
200, 0.240789, 7.85763e-10, 4.99932, 1.33021e-19
200, 0.252263, 7.86686e-10, 4.99228, 1.33021e-19
200, 0.263737, 7.87161e-10, 4.98867, 1.33021e-19
200, 0.275211, 7.87405e-10, 4.98681, 1.33021e-19
200, 0.286684, 7.87531e-10, 4.98586, 1.33021e-19
200, 0.298158, 7.87595e-10, 4.98537, 1.33021e-19
200, 0.309632, 7.87628e-10, 4.98511, 1.33021e-19
200, 0.321105, 7.87645e-10, 4.98498, 1.33021e-19
200, 0.332579, 7.87654e-10, 4.98492, 1.33021e-19
200, 0.344053, 7.87659e-10, 4.98488, 1.33021e-19
200, 0.355526, 7.87661e-10, 4.98487, 1.33021e-19
200, 0.367, 7.87662e-10, 4.98486, 1.33021e-19
200, 0.378474, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.389947, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.401421, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.412895, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.424368, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.435842, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.447316, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.458789, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.470263, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.481737, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.493211, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.504684, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.516158, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.527632, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.539105, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.550579, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.562053, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.573526, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.585, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.596474, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.607947, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.619421, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.630895, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.642368, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.653842, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.665316, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.676789, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.688263, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.699737, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.711211, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.722684, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.734158, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.745632, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.757105, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.768579, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.780053, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.791526, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.803, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.814474, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.825947, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.837421, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.848895, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.860368, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.871842, 7.87663e-10, 4.98485, 1.33021e-19
200, 0.883316, 7.87662e-10, 4.98485, 1.33021e-19
200, 0.894789, 7.87662e-10, 4.98486, 1.33021e-19
200, 0.906263, 7.8766e-10, 4.98488, 1.33021e-19
