Temperature, Et, tn0, k, chi2
463, 0.477226, 7.86964e-05, 0.804098, 0.000311311
463, 0.488004, 8.10561e-05, 0.751577, 0.000311311
463, 0.498781, 8.29547e-05, 0.711488, 0.000311311
463, 0.509558, 8.44648e-05, 0.68089, 0.000311311
463, 0.520336, 8.56549e-05, 0.657534, 0.000311311
463, 0.531113, 8.65862e-05, 0.639708, 0.000311311
463, 0.541891, 8.73107e-05, 0.626101, 0.000311311
463, 0.552668, 8.78719e-05, 0.615716, 0.000311311
463, 0.563445, 8.83051e-05, 0.60779, 0.000311311
463, 0.574223, 8.86386e-05, 0.60174, 0.000311311
463, 0.585, 8.88948e-05, 0.597124, 0.000311311
463, 0.595777, 8.90912e-05, 0.593602, 0.000311311
463, 0.606555, 8.92417e-05, 0.590915, 0.000311311
463, 0.617332, 8.93568e-05, 0.588867, 0.000311311
463, 0.628109, 8.94446e-05, 0.587306, 0.000311311
463, 0.638887, 8.95116e-05, 0.586119, 0.000311311
463, 0.649664, 8.95625e-05, 0.585217, 0.000311311
463, 0.660442, 8.9601e-05, 0.584536, 0.000311311
463, 0.671219, 8.96299e-05, 0.584025, 0.000311311
463, 0.681996, 8.96513e-05, 0.583646, 0.000311311
463, 0.692774, 8.96668e-05, 0.583372, 0.000311311
463, 0.703551, 8.96776e-05, 0.583182, 0.000311311
463, 0.714328, 8.96843e-05, 0.583063, 0.000311311
463, 0.725106, 8.96876e-05, 0.583006, 0.000311311
463, 0.735883, 8.96875e-05, 0.583007, 0.000311311
463, 0.746661, 8.96842e-05, 0.583065, 0.000311311
463, 0.757438, 8.96774e-05, 0.583185, 0.000311311
463, 0.768215, 8.96666e-05, 0.583376, 0.000311311
463, 0.778993, 8.96509e-05, 0.583653, 0.000311311
463, 0.78977, 8.96293e-05, 0.584035, 0.000311311
463, 0.800547, 8.96001e-05, 0.584552, 0.000311311
463, 0.811325, 8.95611e-05, 0.585242, 0.000311311
463, 0.822102, 8.95094e-05, 0.586157, 0.000311311
463, 0.83288, 8.94412e-05, 0.587367, 0.000311311
463, 0.843657, 8.93512e-05, 0.588965, 0.000311311
463, 0.854434, 8.92327e-05, 0.591075, 0.000311311
463, 0.865212, 8.90765e-05, 0.593866, 0.000311311
463, 0.875989, 8.88702e-05, 0.597566, 0.000311311
463, 0.886766, 8.85974e-05, 0.602484, 0.000311311
463, 0.897544, 8.82357e-05, 0.609054, 0.000311311
463, 0.908321, 8.77542e-05, 0.617882, 0.000311311
463, 0.919099, 8.71102e-05, 0.629843, 0.000311311
463, 0.929876, 8.62429e-05, 0.646234, 0.000311311
463, 0.940653, 8.50642e-05, 0.669044, 0.000311311
463, 0.951431, 8.34424e-05, 0.701485, 0.000311311
463, 0.962208, 8.11723e-05, 0.74907, 0.000311311
463, 0.972985, 7.79174e-05, 0.822135, 0.000311311
463, 0.983763, 7.30859e-05, 0.94259, 0.000311311
463, 0.99454, 6.55323e-05, 1.1665, 0.000311311
463, 1.00532, 5.27089e-05, 1.69359, 0.000311311
463, 1.01609, 2.75643e-05, 4.15072, 0.000311311
463, 1.02687, -3.93519e-05, -4.60786, 0.000311311
463, 1.03765, -0.000633775, -1.22402, 0.000311311
463, 1.04843, 0.000377422, -0.623827, 0.000311311
463, 1.0592, 0.000228928, -0.379824, 0.000311311
463, 1.06998, 0.000189588, -0.251133, 0.000311311
463, 1.08076, 0.000171869, -0.173928, 0.000311311
463, 1.09154, 0.000162071, -0.123989, 0.000311311
463, 1.10231, 0.000156034, -0.0900971, 0.000311311
463, 1.11309, 0.000152064, -0.0663398, 0.000311311
463, 1.12387, 0.000149339, -0.0493063, 0.000311311
453, 0.0445656, 1.28853e-08, 11029.1, 0.000306456
453, 0.0553743, 1.69952e-08, 8361.76, 0.000306456
453, 0.066183, 2.24155e-08, 6339.54, 0.000306456
453, 0.0769917, 2.9564e-08, 4806.42, 0.000306456
453, 0.0878003, 3.89912e-08, 3644.09, 0.000306456
453, 0.098609, 5.14226e-08, 2762.89, 0.000306456
453, 0.109418, 6.78144e-08, 2094.82, 0.000306456
453, 0.120226, 8.94258e-08, 1588.32, 0.000306456
453, 0.131035, 1.17915e-07, 1204.33, 0.000306456
453, 0.141844, 1.55464e-07, 913.21, 0.000306456
453, 0.152652, 2.04941e-07, 692.5, 0.000306456
453, 0.163461, 2.70115e-07, 525.171, 0.000306456
453, 0.17427, 3.55928e-07, 398.313, 0.000306456
453, 0.185079, 4.68854e-07, 302.136, 0.000306456
453, 0.195887, 6.17349e-07, 229.221, 0.000306456
453, 0.206696, 8.12426e-07, 173.941, 0.000306456
453, 0.217505, 1.06837e-06, 132.031, 0.000306456
453, 0.228313, 1.40362e-06, 100.257, 0.000306456
453, 0.239122, 1.84177e-06, 76.1685, 0.000306456
453, 0.249931, 2.41278e-06, 57.9058, 0.000306456
453, 0.260739, 3.15416e-06, 44.0601, 0.000306456
453, 0.271548, 4.11208e-06, 33.5631, 0.000306456
453, 0.282357, 5.3421e-06, 25.605, 0.000306456
453, 0.293165, 6.90888e-06, 19.5716, 0.000306456
453, 0.303974, 8.88433e-06, 14.9974, 0.000306456
453, 0.314783, 1.13433e-05, 11.5296, 0.000306456
453, 0.325591, 1.43555e-05, 8.90047, 0.000306456
453, 0.3364, 1.79742e-05, 6.90724, 0.000306456
453, 0.347209, 2.22209e-05, 5.39609, 0.000306456
453, 0.358018, 2.70696e-05, 4.25042, 0.000306456
453, 0.368826, 3.24353e-05, 3.38185, 0.000306456
453, 0.379635, 3.81717e-05, 2.72335, 0.000306456
453, 0.390444, 4.40824e-05, 2.22411, 0.000306456
453, 0.401252, 4.99456e-05, 1.84562, 0.000306456
453, 0.412061, 5.55469e-05, 1.55868, 0.000306456
453, 0.42287, 6.07085e-05, 1.34113, 0.000306456
453, 0.433678, 6.53095e-05, 1.1762, 0.000306456
453, 0.444487, 6.92909e-05, 1.05116, 0.000306456
453, 0.455296, 7.26484e-05, 0.956361, 0.000306456
453, 0.466104, 7.54191e-05, 0.88449, 0.000306456
453, 0.476913, 7.76647e-05, 0.830003, 0.000306456
453, 0.487722, 7.94583e-05, 0.788694, 0.000306456
453, 0.49853, 8.08743e-05, 0.757376, 0.000306456
453, 0.509339, 8.19819e-05, 0.733632, 0.000306456
453, 0.520148, 8.28421e-05, 0.715632, 0.000306456
453, 0.530957, 8.35064e-05, 0.701985, 0.000306456
453, 0.541765, 8.40171e-05, 0.691639, 0.000306456
453, 0.552574, 8.44084e-05, 0.683796, 0.000306456
453, 0.563383, 8.47075e-05, 0.67785, 0.000306456
453, 0.574191, 8.49357e-05, 0.673343, 0.000306456
453, 0.585, 8.51094e-05, 0.669927, 0.000306456
453, 0.595809, 8.52416e-05, 0.667338, 0.000306456
453, 0.606617, 8.5342e-05, 0.665377, 0.000306456
453, 0.617426, 8.54181e-05, 0.663892, 0.000306456
453, 0.628235, 8.54758e-05, 0.662769, 0.000306456
453, 0.639043, 8.55195e-05, 0.661921, 0.000306456
453, 0.649852, 8.55523e-05, 0.661282, 0.000306456
453, 0.660661, 8.55769e-05, 0.660804, 0.000306456
453, 0.67147, 8.55952e-05, 0.66045, 0.000306456
453, 0.682278, 8.56086e-05, 0.660191, 0.000306456
453, 0.693087, 8.5618e-05, 0.660009, 0.000306456
453, 0.703896, 8.56242e-05, 0.659888, 0.000306456
453, 0.714704, 8.56277e-05, 0.659821, 0.000306456
453, 0.725513, 8.56287e-05, 0.659801, 0.000306456
453, 0.736322, 8.56273e-05, 0.659827, 0.000306456
453, 0.74713, 8.56235e-05, 0.659901, 0.000306456
453, 0.757939, 8.56169e-05, 0.660029, 0.000306456
453, 0.768748, 8.5607e-05, 0.660221, 0.000306456
453, 0.779556, 8.5593e-05, 0.660492, 0.000306456
453, 0.790365, 8.55739e-05, 0.660863, 0.000306456
453, 0.801174, 8.55482e-05, 0.661362, 0.000306456
453, 0.811982, 8.55138e-05, 0.66203, 0.000306456
453, 0.822791, 8.54681e-05, 0.662919, 0.000306456
453, 0.8336, 8.54075e-05, 0.664099, 0.000306456
453, 0.844409, 8.53272e-05, 0.665665, 0.000306456
453, 0.855217, 8.52208e-05, 0.667745, 0.000306456
453, 0.866026, 8.50797e-05, 0.670511, 0.000306456
453, 0.876835, 8.48925e-05, 0.674195, 0.000306456
453, 0.887643, 8.46436e-05, 0.679118, 0.000306456
453, 0.898452, 8.43119e-05, 0.685724, 0.000306456
453, 0.909261, 8.38684e-05, 0.694637, 0.000306456
453, 0.920069, 8.3273e-05, 0.706755, 0.000306456
453, 0.930878, 8.24687e-05, 0.723401, 0.000306456
453, 0.941687, 8.13735e-05, 0.746595, 0.000306456
453, 0.952495, 7.9866e-05, 0.779563, 0.000306456
453, 0.963304, 7.77592e-05, 0.827779, 0.000306456
453, 0.974113, 7.4752e-05, 0.901307, 0.000306456
453, 0.984921, 7.03276e-05, 1.02092, 0.000306456
453, 0.99573, 6.35186e-05, 1.23756, 0.000306456
453, 1.00654, 5.22798e-05, 1.71857, 0.000306456
453, 1.01735, 3.13984e-05, 3.52655, 0.000306456
453, 1.02816, 1.05275e-07, 1299.26, 0.000318954
453, 1.03896, -0.000240892, -1.59, 0.000306456
453, 1.04977, 0.000595459, -0.761316, 0.000306456
453, 1.06058, 0.000258959, -0.451163, 0.000306456
453, 1.07139, 0.00020116, -0.293467, 0.000306456
453, 1.0822, 0.00017785, -0.200862, 0.000306456
453, 1.09301, 0.000165616, -0.141829, 0.000306456
453, 1.10382, 0.000158307, -0.102208, 0.000306456
453, 1.11463, 0.000153598, -0.0746869, 0.000306456
453, 1.12543, 0.000150416, -0.0551129, 0.000306456
443, 0.0430147, 1.30301e-08, 10904.5, 0.000291873
443, 0.0538544, 1.73078e-08, 8209.13, 0.000291873
443, 0.0646941, 2.29896e-08, 6180.04, 0.000291873
443, 0.0755338, 3.05358e-08, 4652.53, 0.000291873
443, 0.0863735, 4.05579e-08, 3502.62, 0.000291873
443, 0.0972133, 5.38672e-08, 2636.96, 0.000291873
443, 0.108053, 7.15402e-08, 1985.29, 0.000291873
443, 0.118893, 9.50048e-08, 1494.71, 0.000291873
443, 0.129732, 1.26154e-07, 1125.4, 0.000291873
443, 0.140572, 1.67496e-07, 847.378, 0.000291873
443, 0.151412, 2.22349e-07, 638.084, 0.000291873
443, 0.162251, 2.95102e-07, 480.527, 0.000291873
443, 0.173091, 3.91548e-07, 361.917, 0.000291873
443, 0.183931, 5.19318e-07, 272.627, 0.000291873
443, 0.194771, 6.88435e-07, 205.41, 0.000291873
443, 0.20561, 9.12018e-07, 154.808, 0.000291873
443, 0.21645, 1.20715e-06, 116.715, 0.000291873
443, 0.22729, 1.59594e-06, 88.0379, 0.000291873
443, 0.238129, 2.10674e-06, 66.4499, 0.000291873
443, 0.248969, 2.77547e-06, 50.1984, 0.000291873
443, 0.259809, 3.64692e-06, 37.9642, 0.000291873
443, 0.270649, 4.77576e-06, 28.7543, 0.000291873
443, 0.281488, 6.2267e-06, 21.821, 0.000291873
443, 0.292328, 8.0731e-06, 16.6016, 0.000291873
443, 0.303168, 1.03932e-05, 12.6724, 0.000291873
443, 0.314007, 1.32623e-05, 9.71451, 0.000291873
443, 0.324847, 1.67416e-05, 7.48778, 0.000291873
443, 0.335687, 2.08617e-05, 5.8115, 0.000291873
443, 0.346526, 2.56054e-05, 4.54958, 0.000291873
443, 0.357366, 3.08938e-05, 3.59961, 0.000291873
443, 0.368206, 3.65815e-05, 2.88446, 0.000291873
443, 0.379046, 4.24672e-05, 2.3461, 0.000291873
443, 0.389885, 4.83198e-05, 1.94081, 0.000291873
443, 0.400725, 5.39131e-05, 1.63572, 0.000291873
443, 0.411565, 5.90596e-05, 1.40604, 0.000291873
443, 0.422404, 6.36323e-05, 1.23313, 0.000291873
443, 0.433244, 6.75708e-05, 1.10297, 0.000291873
443, 0.444084, 7.08731e-05, 1.00498, 0.000291873
443, 0.454924, 7.35802e-05, 0.931219, 0.000291873
443, 0.465763, 7.57586e-05, 0.875689, 0.000291873
443, 0.476603, 7.74855e-05, 0.833885, 0.000291873
443, 0.487443, 7.88384e-05, 0.802416, 0.000291873
443, 0.498282, 7.98884e-05, 0.778725, 0.000291873
443, 0.509122, 8.06975e-05, 0.760891, 0.000291873
443, 0.519962, 8.13175e-05, 0.747465, 0.000291873
443, 0.530801, 8.17905e-05, 0.737359, 0.000291873
443, 0.541641, 8.21503e-05, 0.729751, 0.000291873
443, 0.552481, 8.24232e-05, 0.724024, 0.000291873
443, 0.563321, 8.26298e-05, 0.719713, 0.000291873
443, 0.57416, 8.2786e-05, 0.716468, 0.000291873
443, 0.585, 8.29039e-05, 0.714026, 0.000291873
443, 0.59584, 8.29929e-05, 0.712188, 0.000291873
443, 0.606679, 8.306e-05, 0.710806, 0.000291873
443, 0.617519, 8.31104e-05, 0.709767, 0.000291873
443, 0.628359, 8.31484e-05, 0.708987, 0.000291873
443, 0.639199, 8.31768e-05, 0.708403, 0.000291873
443, 0.650038, 8.31981e-05, 0.707966, 0.000291873
443, 0.660878, 8.32138e-05, 0.707643, 0.000291873
443, 0.671718, 8.32254e-05, 0.707405, 0.000291873
443, 0.682557, 8.32337e-05, 0.707235, 0.000291873
443, 0.693397, 8.32394e-05, 0.707119, 0.000291873
443, 0.704237, 8.32429e-05, 0.707046, 0.000291873
443, 0.715076, 8.32446e-05, 0.707011, 0.000291873
443, 0.725916, 8.32446e-05, 0.707012, 0.000291873
443, 0.736756, 8.32428e-05, 0.707048, 0.000291873
443, 0.747596, 8.32392e-05, 0.707122, 0.000291873
443, 0.758435, 8.32335e-05, 0.70724, 0.000291873
443, 0.769275, 8.32251e-05, 0.707412, 0.000291873
443, 0.780115, 8.32134e-05, 0.707652, 0.000291873
443, 0.790954, 8.31974e-05, 0.70798, 0.000291873
443, 0.801794, 8.31759e-05, 0.708422, 0.000291873
443, 0.812634, 8.3147e-05, 0.709015, 0.000291873
443, 0.823474, 8.31084e-05, 0.709808, 0.000291873
443, 0.834313, 8.3057e-05, 0.710867, 0.000291873
443, 0.845153, 8.29884e-05, 0.71228, 0.000291873
443, 0.855993, 8.2897e-05, 0.714168, 0.000291873
443, 0.866832, 8.27751e-05, 0.716693, 0.000291873
443, 0.877672, 8.26124e-05, 0.720075, 0.000291873
443, 0.888512, 8.23947e-05, 0.724618, 0.000291873
443, 0.899351, 8.21032e-05, 0.730743, 0.000291873
443, 0.910191, 8.17114e-05, 0.739042, 0.000291873
443, 0.921031, 8.11829e-05, 0.750362, 0.000291873
443, 0.931871, 8.04665e-05, 0.765946, 0.000291873
443, 0.94271, 7.94883e-05, 0.787678, 0.000291873
443, 0.95355, 7.81399e-05, 0.818527, 0.000291873
443, 0.96439, 7.62562e-05, 0.863449, 0.000291873
443, 0.975229, 7.35753e-05, 0.931346, 0.000291873
443, 0.986069, 6.96573e-05, 1.03998, 0.000291873
443, 0.996909, 6.37029e-05, 1.23066, 0.000291873
443, 1.00775, 5.4094e-05, 1.6269, 0.000291873
443, 1.01859, 3.69787e-05, 2.84273, 0.000291873
443, 1.02943, 4.93056e-07, 287.1, 0.000291946
443, 1.04027, -0.000121699, -2.16763, 0.000291873
443, 1.05111, 0.00197448, -0.928032, 0.000291873
443, 1.06195, 0.000300673, -0.527396, 0.000291873
443, 1.07279, 0.000213742, -0.335181, 0.000291873
443, 1.08363, 0.000183554, -0.225843, 0.000291873
443, 1.09447, 0.000168677, -0.157566, 0.000291873
443, 1.10531, 0.000160098, -0.112419, 0.000291873
443, 1.11615, 0.000154696, -0.0814271, 0.000291873
443, 1.12699, 0.000151105, -0.0596008, 0.000291873
433, 0.0414791, 1.28547e-08, 10756.7, 0.000261297
433, 0.0523495, 1.72013e-08, 8038.34, 0.000261297
433, 0.0632199, 2.30173e-08, 6006.98, 0.000261297
433, 0.0740903, 3.07989e-08, 4489.02, 0.000261297
433, 0.0849608, 4.12098e-08, 3354.69, 0.000261297
433, 0.0958312, 5.51376e-08, 2507.04, 0.000261297
433, 0.106702, 7.37681e-08, 1873.62, 0.000261297
433, 0.117572, 9.86858e-08, 1400.29, 0.000261297
433, 0.128442, 1.32006e-07, 1046.58, 0.000261297
433, 0.139313, 1.76552e-07, 782.267, 0.000261297
433, 0.150183, 2.36084e-07, 584.754, 0.000261297
433, 0.161054, 3.15611e-07, 437.158, 0.000261297
433, 0.171924, 4.21782e-07, 326.865, 0.000261297
433, 0.182795, 5.63413e-07, 244.446, 0.000261297
433, 0.193665, 7.52147e-07, 182.857, 0.000261297
433, 0.204535, 1.00329e-06, 136.833, 0.000261297
433, 0.215406, 1.33686e-06, 102.442, 0.000261297
433, 0.226276, 1.77881e-06, 76.7417, 0.000261297
433, 0.237147, 2.3624e-06, 57.5369, 0.000261297
433, 0.248017, 3.12968e-06, 43.1858, 0.000261297
433, 0.258887, 4.1327e-06, 32.4617, 0.000261297
433, 0.269758, 5.43413e-06, 24.4479, 0.000261297
433, 0.280628, 7.10642e-06, 18.4595, 0.000261297
433, 0.291499, 9.22868e-06, 13.9845, 0.000261297
433, 0.302369, 1.18798e-05, 10.6405, 0.000261297
433, 0.31324, 1.51272e-05, 8.14165, 0.000261297
433, 0.32411, 1.90103e-05, 6.27433, 0.000261297
433, 0.33498, 2.35225e-05, 4.87894, 0.000261297
433, 0.345851, 2.85942e-05, 3.8362, 0.000261297
433, 0.356721, 3.40861e-05, 3.057, 0.000261297
433, 0.367592, 3.9798e-05, 2.47473, 0.000261297
433, 0.378462, 4.54949e-05, 2.03962, 0.000261297
433, 0.389332, 5.09444e-05, 1.71447, 0.000261297
433, 0.400203, 5.59527e-05, 1.4715, 0.000261297
433, 0.411073, 6.03891e-05, 1.28994, 0.000261297
433, 0.421944, 6.41925e-05, 1.15426, 0.000261297
433, 0.432814, 6.73628e-05, 1.05287, 0.000261297
433, 0.443685, 6.99442e-05, 0.97711, 0.000261297
433, 0.454555, 7.20061e-05, 0.920495, 0.000261297
433, 0.465425, 7.36281e-05, 0.878188, 0.000261297
433, 0.476296, 7.48886e-05, 0.846573, 0.000261297
433, 0.487166, 7.58592e-05, 0.822948, 0.000261297
433, 0.498037, 7.6601e-05, 0.805294, 0.000261297
433, 0.508907, 7.71649e-05, 0.792102, 0.000261297
433, 0.519777, 7.75917e-05, 0.782244, 0.000261297
433, 0.530648, 7.79137e-05, 0.774878, 0.000261297
433, 0.541518, 7.81561e-05, 0.769373, 0.000261297
433, 0.552389, 7.83382e-05, 0.76526, 0.000261297
433, 0.563259, 7.84748e-05, 0.762187, 0.000261297
433, 0.57413, 7.85772e-05, 0.759891, 0.000261297
433, 0.585, 7.86539e-05, 0.758175, 0.000261297
433, 0.59587, 7.87113e-05, 0.756894, 0.000261297
433, 0.606741, 7.87541e-05, 0.755938, 0.000261297
433, 0.617611, 7.87861e-05, 0.755224, 0.000261297
433, 0.628482, 7.881e-05, 0.754693, 0.000261297
433, 0.639352, 7.88278e-05, 0.754297, 0.000261297
433, 0.650223, 7.88409e-05, 0.754005, 0.000261297
433, 0.661093, 7.88505e-05, 0.753791, 0.000261297
433, 0.671963, 7.88575e-05, 0.753635, 0.000261297
433, 0.682834, 7.88624e-05, 0.753526, 0.000261297
433, 0.693704, 7.88657e-05, 0.753454, 0.000261297
433, 0.704575, 7.88675e-05, 0.753413, 0.000261297
433, 0.715445, 7.88682e-05, 0.753398, 0.000261297
433, 0.726315, 7.88677e-05, 0.75341, 0.000261297
433, 0.737186, 7.88659e-05, 0.753449, 0.000261297
433, 0.748056, 7.88628e-05, 0.753517, 0.000261297
433, 0.758927, 7.88581e-05, 0.753622, 0.000261297
433, 0.769797, 7.88514e-05, 0.753772, 0.000261297
433, 0.780668, 7.8842e-05, 0.75398, 0.000261297
433, 0.791538, 7.88293e-05, 0.754263, 0.000261297
433, 0.802408, 7.8812e-05, 0.754647, 0.000261297
433, 0.813279, 7.87888e-05, 0.755165, 0.000261297
433, 0.824149, 7.87576e-05, 0.755861, 0.000261297
433, 0.83502, 7.87157e-05, 0.756796, 0.000261297
433, 0.84589, 7.86594e-05, 0.758052, 0.000261297
433, 0.85676, 7.8584e-05, 0.75974, 0.000261297
433, 0.867631, 7.84827e-05, 0.762012, 0.000261297
433, 0.878501, 7.83465e-05, 0.765073, 0.000261297
433, 0.889372, 7.81633e-05, 0.76921, 0.000261297
433, 0.900242, 7.79164e-05, 0.774816, 0.000261297
433, 0.911113, 7.75828e-05, 0.782448, 0.000261297
433, 0.921983, 7.71305e-05, 0.7929, 0.000261297
433, 0.932853, 7.65147e-05, 0.807331, 0.000261297
433, 0.943724, 7.56708e-05, 0.827486, 0.000261297
433, 0.954594, 7.45048e-05, 0.856086, 0.000261297
433, 0.965465, 7.28748e-05, 0.897601, 0.000261297
433, 0.976335, 7.05586e-05, 0.959894, 0.000261297
433, 0.987205, 6.71895e-05, 1.05817, 0.000261297
433, 0.998076, 6.21193e-05, 1.22616, 0.000261297
433, 1.00895, 5.40835e-05, 1.55692, 0.000261297
433, 1.01982, 4.02412e-05, 2.43646, 0.000261297
433, 1.03069, 1.25889e-05, 9.98485, 0.000261297
433, 1.04156, -6.36116e-05, -3.17393, 0.000261297
433, 1.05243, -0.000931342, -1.14848, 0.000261297
433, 1.0633, 0.000363406, -0.619468, 0.000261297
433, 1.07417, 0.000224215, -0.383238, 0.000261297
433, 1.08504, 0.000185309, -0.253747, 0.000261297
433, 1.09591, 0.000167568, -0.174737, 0.000261297
433, 1.10678, 0.000157744, -0.123343, 0.000261297
433, 1.11765, 0.000151715, -0.0885066, 0.000261297
433, 1.12852, 0.000147779, -0.0642304, 0.000261297
418, 0.0392051, 1.20682e-08, 11132.6, 0.000268205
418, 0.050121, 1.63391e-08, 8222.39, 0.000268205
418, 0.0610369, 2.2121e-08, 6073, 0.000268205
418, 0.0719528, 2.9948e-08, 4485.54, 0.000268205
418, 0.0828687, 4.05428e-08, 3313.1, 0.000268205
418, 0.0937846, 5.48829e-08, 2447.18, 0.000268205
418, 0.104701, 7.42896e-08, 1807.64, 0.000268205
418, 0.115616, 1.00549e-07, 1335.3, 0.000268205
418, 0.126532, 1.36071e-07, 986.448, 0.000268205
418, 0.137448, 1.8411e-07, 728.798, 0.000268205
418, 0.148364, 2.49048e-07, 538.507, 0.000268205
418, 0.15928, 3.36779e-07, 397.965, 0.000268205
418, 0.170196, 4.55212e-07, 294.166, 0.000268205
418, 0.181112, 6.14923e-07, 217.504, 0.000268205
418, 0.192028, 8.29995e-07, 160.884, 0.000268205
418, 0.202944, 1.11907e-06, 119.067, 0.000268205
418, 0.21386, 1.50662e-06, 88.1821, 0.000268205
418, 0.224775, 2.0244e-06, 65.3717, 0.000268205
418, 0.235691, 2.71304e-06, 48.5248, 0.000268205
418, 0.246607, 3.62337e-06, 36.0823, 0.000268205
418, 0.257523, 4.81713e-06, 26.8928, 0.000268205
418, 0.268439, 6.36621e-06, 20.1057, 0.000268205
418, 0.279355, 8.34917e-06, 15.093, 0.000268205
418, 0.290271, 1.08438e-05, 11.3908, 0.000268205
418, 0.301187, 1.39143e-05, 8.65649, 0.000268205
418, 0.312103, 1.75936e-05, 6.63703, 0.000268205
418, 0.323018, 2.18635e-05, 5.14554, 0.000268205
418, 0.333934, 2.66383e-05, 4.04397, 0.000268205
418, 0.34485, 3.17613e-05, 3.2304, 0.000268205
418, 0.355766, 3.70195e-05, 2.62952, 0.000268205
418, 0.366682, 4.21765e-05, 2.18574, 0.000268205
418, 0.377598, 4.70134e-05, 1.85797, 0.000268205
418, 0.388514, 5.1364e-05, 1.6159, 0.000268205
418, 0.39943, 5.51321e-05, 1.43711, 0.000268205
418, 0.410346, 5.82904e-05, 1.30506, 0.000268205
418, 0.421262, 6.08655e-05, 1.20754, 0.000268205
418, 0.432177, 6.29184e-05, 1.13551, 0.000268205
418, 0.443093, 6.45258e-05, 1.08232, 0.000268205
418, 0.454009, 6.57667e-05, 1.04303, 0.000268205
418, 0.464925, 6.67142e-05, 1.01401, 0.000268205
418, 0.475841, 6.74318e-05, 0.992577, 0.000268205
418, 0.486757, 6.79717e-05, 0.976749, 0.000268205
418, 0.497673, 6.83761e-05, 0.965059, 0.000268205
418, 0.508589, 6.86779e-05, 0.956425, 0.000268205
418, 0.519505, 6.89024e-05, 0.950048, 0.000268205
418, 0.530421, 6.90692e-05, 0.945339, 0.000268205
418, 0.541336, 6.9193e-05, 0.94186, 0.000268205
418, 0.552252, 6.92846e-05, 0.939292, 0.000268205
418, 0.563168, 6.93524e-05, 0.937395, 0.000268205
418, 0.574084, 6.94026e-05, 0.935994, 0.000268205
418, 0.585, 6.94397e-05, 0.93496, 0.000268205
418, 0.595916, 6.94671e-05, 0.934197, 0.000268205
418, 0.606832, 6.94873e-05, 0.933634, 0.000268205
418, 0.617748, 6.95023e-05, 0.933219, 0.000268205
418, 0.628664, 6.95132e-05, 0.932914, 0.000268205
418, 0.639579, 6.95213e-05, 0.93269, 0.000268205
418, 0.650495, 6.95271e-05, 0.932528, 0.000268205
418, 0.661411, 6.95313e-05, 0.932411, 0.000268205
418, 0.672327, 6.95343e-05, 0.932328, 0.000268205
418, 0.683243, 6.95362e-05, 0.932274, 0.000268205
418, 0.694159, 6.95374e-05, 0.932241, 0.000268205
418, 0.705075, 6.95379e-05, 0.932228, 0.000268205
418, 0.715991, 6.95377e-05, 0.932233, 0.000268205
418, 0.726907, 6.95369e-05, 0.932257, 0.000268205
