Temperature, Et, tn0, k, chi2
453, 0.822791, 1.43568e-05, 1.52383, 8.6778e-05
453, 0.8336, 1.43333e-05, 1.52796, 8.6778e-05
453, 0.844409, 1.43023e-05, 1.53345, 8.6778e-05
453, 0.855217, 1.42611e-05, 1.54076, 8.6778e-05
453, 0.866026, 1.42066e-05, 1.55051, 8.6778e-05
453, 0.876835, 1.41343e-05, 1.56356, 8.6778e-05
453, 0.887643, 1.40382e-05, 1.58111, 8.6778e-05
453, 0.898452, 1.39101e-05, 1.60488, 8.6778e-05
453, 0.909261, 1.37389e-05, 1.63735, 8.6778e-05
453, 0.920069, 1.35089e-05, 1.68223, 8.6778e-05
453, 0.930878, 1.31984e-05, 1.74535, 8.6778e-05
453, 0.941687, 1.27755e-05, 1.83622, 8.6778e-05
453, 0.952495, 1.21934e-05, 1.97163, 8.6778e-05
453, 0.963304, 1.13799e-05, 2.18405, 8.6778e-05
453, 0.974113, 1.02187e-05, 2.54586, 8.6778e-05
453, 0.984921, 8.51028e-06, 3.25769, 8.6778e-05
453, 0.99573, 5.88111e-06, 5.1611, 8.6778e-05
453, 1.00654, 1.54149e-06, 22.5059, 8.6778e-05
453, 1.01735, -6.52148e-06, -6.55612, 8.6778e-05
453, 1.02816, -2.54227e-05, -2.42527, 8.6778e-05
453, 1.03896, -0.000111661, -1.3245, 8.6778e-05
453, 1.04977, 0.00021128, -0.828502, 8.6778e-05
453, 1.06058, 8.13469e-05, -0.554573, 8.6778e-05
453, 1.07139, 5.90289e-05, -0.386164, 8.6778e-05
453, 1.0822, 5.00279e-05, -0.275723, 8.6778e-05
453, 1.09301, 4.5304e-05, -0.2002, 8.6778e-05
453, 1.10382, 4.24818e-05, -0.147067, 8.6778e-05
453, 1.11463, 4.06637e-05, -0.108933, 8.6778e-05
453, 1.12543, 3.94351e-05, -0.0811709, 8.6778e-05
443, 0.0430147, 2.1181e-09, 16507.6, 8.57815e-05
443, 0.0538544, 2.81347e-09, 12427.4, 8.57815e-05
443, 0.0646941, 3.73707e-09, 9355.79, 8.57815e-05
443, 0.0755338, 4.96375e-09, 7043.47, 8.57815e-05
443, 0.0863735, 6.59289e-09, 5302.74, 8.57815e-05
443, 0.0972133, 8.75638e-09, 3992.32, 8.57815e-05
443, 0.108053, 1.16292e-08, 3005.82, 8.57815e-05
443, 0.118893, 1.54435e-08, 2263.19, 8.57815e-05
443, 0.129732, 2.0507e-08, 1704.13, 8.57815e-05
443, 0.140572, 2.72272e-08, 1283.26, 8.57815e-05
443, 0.151412, 3.61439e-08, 966.438, 8.57815e-05
443, 0.162251, 4.79703e-08, 727.93, 8.57815e-05
443, 0.173091, 6.36481e-08, 548.38, 8.57815e-05
443, 0.183931, 8.44177e-08, 413.214, 8.57815e-05
443, 0.194771, 1.11908e-07, 311.461, 8.57815e-05
443, 0.20561, 1.48253e-07, 234.86, 8.57815e-05
443, 0.21645, 1.96229e-07, 177.195, 8.57815e-05
443, 0.22729, 2.59429e-07, 133.785, 8.57815e-05
443, 0.238129, 3.42461e-07, 101.105, 8.57815e-05
443, 0.248969, 4.51166e-07, 76.5036, 8.57815e-05
443, 0.259809, 5.92825e-07, 57.9836, 8.57815e-05
443, 0.270649, 7.76324e-07, 44.0417, 8.57815e-05
443, 0.281488, 1.01218e-06, 33.5462, 8.57815e-05
443, 0.292328, 1.31232e-06, 25.6451, 8.57815e-05
443, 0.303168, 1.68946e-06, 19.6972, 8.57815e-05
443, 0.314007, 2.15586e-06, 15.2195, 8.57815e-05
443, 0.324847, 2.72144e-06, 11.8487, 8.57815e-05
443, 0.335687, 3.39118e-06, 9.31117, 8.57815e-05
443, 0.346526, 4.16229e-06, 7.40089, 8.57815e-05
443, 0.357366, 5.02195e-06, 5.96283, 8.57815e-05
443, 0.368206, 5.94651e-06, 4.88025, 8.57815e-05
443, 0.379046, 6.90326e-06, 4.06528, 8.57815e-05
443, 0.389885, 7.85462e-06, 3.45177, 8.57815e-05
443, 0.400725, 8.76384e-06, 2.98992, 8.57815e-05
443, 0.411565, 9.60043e-06, 2.64223, 8.57815e-05
443, 0.422404, 1.03438e-05, 2.38049, 8.57815e-05
443, 0.433244, 1.0984e-05, 2.18345, 8.57815e-05
443, 0.444084, 1.15208e-05, 2.03512, 8.57815e-05
443, 0.454924, 1.19608e-05, 1.92346, 8.57815e-05
443, 0.465763, 1.23149e-05, 1.8394, 8.57815e-05
443, 0.476603, 1.25957e-05, 1.77612, 8.57815e-05
443, 0.487443, 1.28156e-05, 1.72848, 8.57815e-05
443, 0.498282, 1.29863e-05, 1.69262, 8.57815e-05
443, 0.509122, 1.31178e-05, 1.66562, 8.57815e-05
443, 0.519962, 1.32186e-05, 1.6453, 8.57815e-05
443, 0.530801, 1.32954e-05, 1.63, 8.57815e-05
443, 0.541641, 1.33539e-05, 1.61848, 8.57815e-05
443, 0.552481, 1.33983e-05, 1.60981, 8.57815e-05
443, 0.563321, 1.34319e-05, 1.60329, 8.57815e-05
443, 0.57416, 1.34572e-05, 1.59838, 8.57815e-05
443, 0.585, 1.34764e-05, 1.59468, 8.57815e-05
443, 0.59584, 1.34908e-05, 1.59191, 8.57815e-05
443, 0.606679, 1.35017e-05, 1.58982, 8.57815e-05
443, 0.617519, 1.35099e-05, 1.58825, 8.57815e-05
443, 0.628359, 1.3516e-05, 1.58708, 8.57815e-05
443, 0.639199, 1.35206e-05, 1.58621, 8.57815e-05
443, 0.650038, 1.35239e-05, 1.58556, 8.57815e-05
443, 0.660878, 1.35264e-05, 1.5851, 8.57815e-05
443, 0.671718, 1.35281e-05, 1.58476, 8.57815e-05
443, 0.682557, 1.35293e-05, 1.58454, 8.57815e-05
443, 0.693397, 1.35299e-05, 1.58442, 8.57815e-05
443, 0.704237, 1.35302e-05, 1.58437, 8.57815e-05
443, 0.715076, 1.353e-05, 1.58441, 8.57815e-05
443, 0.725916, 1.35294e-05, 1.58452, 8.57815e-05
443, 0.736756, 1.35283e-05, 1.58473, 8.57815e-05
443, 0.747596, 1.35266e-05, 1.58505, 8.57815e-05
443, 0.758435, 1.35243e-05, 1.5855, 8.57815e-05
443, 0.769275, 1.3521e-05, 1.58612, 8.57815e-05
443, 0.780115, 1.35166e-05, 1.58696, 8.57815e-05
443, 0.790954, 1.35107e-05, 1.5881, 8.57815e-05
443, 0.801794, 1.35028e-05, 1.58962, 8.57815e-05
443, 0.812634, 1.34922e-05, 1.59165, 8.57815e-05
443, 0.823474, 1.34781e-05, 1.59436, 8.57815e-05
443, 0.834313, 1.34593e-05, 1.59797, 8.57815e-05
443, 0.845153, 1.34343e-05, 1.60281, 8.57815e-05
443, 0.855993, 1.3401e-05, 1.60928, 8.57815e-05
443, 0.866832, 1.33566e-05, 1.61796, 8.57815e-05
443, 0.877672, 1.32973e-05, 1.62963, 8.57815e-05
443, 0.888512, 1.3218e-05, 1.64541, 8.57815e-05
443, 0.899351, 1.31118e-05, 1.66684, 8.57815e-05
443, 0.910191, 1.29691e-05, 1.69619, 8.57815e-05
443, 0.921031, 1.27766e-05, 1.73681, 8.57815e-05
443, 0.931871, 1.25156e-05, 1.79388, 8.57815e-05
443, 0.94271, 1.21592e-05, 1.87576, 8.57815e-05
443, 0.95355, 1.1668e-05, 1.99682, 8.57815e-05
443, 0.96439, 1.09818e-05, 2.18407, 8.57815e-05
443, 0.975229, 1.00053e-05, 2.49485, 8.57815e-05
443, 0.986069, 8.57804e-06, 3.07634, 8.57815e-05
443, 0.996909, 6.409e-06, 4.45592, 8.57815e-05
443, 1.00775, 2.9087e-06, 11.0215, 8.57815e-05
443, 1.01859, 8.78081e-09, 3641.41, 8.93822e-05
443, 1.02943, -1.66645e-05, -3.09829, 8.57815e-05
443, 1.04027, -6.11286e-05, -1.57202, 8.57815e-05
443, 1.05111, 0.000702459, -0.950222, 8.57815e-05
443, 1.06195, 9.27316e-05, -0.622923, 8.57815e-05
443, 1.07279, 6.10646e-05, -0.427377, 8.57815e-05
443, 1.08363, 5.00678e-05, -0.301607, 8.57815e-05
443, 1.09447, 4.46486e-05, -0.216841, 8.57815e-05
443, 1.10531, 4.15232e-05, -0.157894, 8.57815e-05
443, 1.11615, 3.95556e-05, -0.116003, 8.57815e-05
443, 1.12699, 3.82477e-05, -0.0857745, 8.57815e-05
428, 0.0407171, 2.06896e-09, 15895.5, 7.39436e-05
428, 0.0516028, 2.77913e-09, 11833.3, 7.39436e-05
428, 0.0624884, 3.73299e-09, 8809.42, 7.39436e-05
428, 0.0733741, 5.0141e-09, 6558.34, 7.39436e-05
428, 0.0842598, 6.73463e-09, 4882.59, 7.39436e-05
428, 0.0951454, 9.04512e-09, 3635.13, 7.39436e-05
428, 0.106031, 1.21475e-08, 2706.49, 7.39436e-05
428, 0.116917, 1.63126e-08, 2015.19, 7.39436e-05
428, 0.127802, 2.19032e-08, 1500.57, 7.39436e-05
428, 0.138688, 2.94054e-08, 1117.48, 7.39436e-05
428, 0.149574, 3.94689e-08, 832.293, 7.39436e-05
428, 0.160459, 5.29619e-08, 619.997, 7.39436e-05
428, 0.171345, 7.10411e-08, 461.96, 7.39436e-05
428, 0.182231, 9.52445e-08, 344.313, 7.39436e-05
428, 0.193116, 1.27609e-07, 256.734, 7.39436e-05
428, 0.204002, 1.70818e-07, 191.539, 7.39436e-05
428, 0.214888, 2.28388e-07, 143.006, 7.39436e-05
428, 0.225773, 3.04876e-07, 106.877, 7.39436e-05
428, 0.236659, 4.0613e-07, 79.9819, 7.39436e-05
428, 0.247545, 5.39515e-07, 59.9606, 7.39436e-05
428, 0.25843, 7.14108e-07, 45.0563, 7.39436e-05
428, 0.269316, 9.40734e-07, 33.9612, 7.39436e-05
428, 0.280202, 1.23172e-06, 25.7018, 7.39436e-05
428, 0.291087, 1.60019e-06, 19.5533, 7.39436e-05
428, 0.301973, 2.05863e-06, 14.9762, 7.39436e-05
428, 0.312859, 2.6167e-06, 11.5689, 7.39436e-05
428, 0.323744, 3.27826e-06, 9.0325, 7.39436e-05
428, 0.33463, 4.0383e-06, 7.14431, 7.39436e-05
428, 0.345516, 4.88063e-06, 5.73871, 7.39436e-05
428, 0.356401, 5.77779e-06, 4.69235, 7.39436e-05
428, 0.367287, 6.69375e-06, 3.91341, 7.39436e-05
428, 0.378173, 7.58942e-06, 3.33356, 7.39436e-05
428, 0.389058, 8.42901e-06, 2.9019, 7.39436e-05
428, 0.399944, 9.18547e-06, 2.58057, 7.39436e-05
428, 0.410829, 9.84305e-06, 2.34136, 7.39436e-05
428, 0.421715, 1.03972e-05, 2.16329, 7.39436e-05
428, 0.432601, 1.08519e-05, 2.03073, 7.39436e-05
428, 0.443486, 1.12171e-05, 1.93205, 7.39436e-05
428, 0.454372, 1.15054e-05, 1.85859, 7.39436e-05
428, 0.465258, 1.17298e-05, 1.8039, 7.39436e-05
428, 0.476143, 1.19026e-05, 1.76319, 7.39436e-05
428, 0.487029, 1.20346e-05, 1.73289, 7.39436e-05
428, 0.497915, 1.21348e-05, 1.71033, 7.39436e-05
428, 0.5088, 1.22104e-05, 1.69353, 7.39436e-05
428, 0.519686, 1.22673e-05, 1.68103, 7.39436e-05
428, 0.530572, 1.23101e-05, 1.67173, 7.39436e-05
428, 0.541457, 1.23421e-05, 1.6648, 7.39436e-05
428, 0.552343, 1.2366e-05, 1.65964, 7.39436e-05
428, 0.563229, 1.23839e-05, 1.65581, 7.39436e-05
428, 0.574114, 1.23972e-05, 1.65295, 7.39436e-05
428, 0.585, 1.24071e-05, 1.65083, 7.39436e-05
428, 0.595886, 1.24145e-05, 1.64925, 7.39436e-05
428, 0.606771, 1.242e-05, 1.64807, 7.39436e-05
428, 0.617657, 1.24241e-05, 1.6472, 7.39436e-05
428, 0.628543, 1.24271e-05, 1.64656, 7.39436e-05
428, 0.639428, 1.24294e-05, 1.64609, 7.39436e-05
428, 0.650314, 1.2431e-05, 1.64574, 7.39436e-05
428, 0.6612, 1.24321e-05, 1.6455, 7.39436e-05
428, 0.672085, 1.24329e-05, 1.64533, 7.39436e-05
428, 0.682971, 1.24334e-05, 1.64523, 7.39436e-05
428, 0.693857, 1.24337e-05, 1.64517, 7.39436e-05
428, 0.704742, 1.24337e-05, 1.64517, 7.39436e-05
428, 0.715628, 1.24335e-05, 1.64521, 7.39436e-05
428, 0.726514, 1.2433e-05, 1.64531, 7.39436e-05
428, 0.737399, 1.24323e-05, 1.64547, 7.39436e-05
428, 0.748285, 1.24312e-05, 1.6457, 7.39436e-05
428, 0.759171, 1.24296e-05, 1.64603, 7.39436e-05
428, 0.770056, 1.24275e-05, 1.64649, 7.39436e-05
428, 0.780942, 1.24246e-05, 1.6471, 7.39436e-05
428, 0.791827, 1.24207e-05, 1.64794, 7.39436e-05
428, 0.802713, 1.24154e-05, 1.64907, 7.39436e-05
428, 0.813599, 1.24082e-05, 1.65059, 7.39436e-05
428, 0.824484, 1.23986e-05, 1.65265, 7.39436e-05
428, 0.83537, 1.23857e-05, 1.65542, 7.39436e-05
428, 0.846256, 1.23683e-05, 1.65915, 7.39436e-05
428, 0.857141, 1.23449e-05, 1.6642, 7.39436e-05
428, 0.868027, 1.23133e-05, 1.67103, 7.39436e-05
428, 0.878913, 1.22708e-05, 1.68029, 7.39436e-05
428, 0.889798, 1.22133e-05, 1.69289, 7.39436e-05
428, 0.900684, 1.21357e-05, 1.71012, 7.39436e-05
428, 0.91157, 1.20304e-05, 1.73383, 7.39436e-05
428, 0.922455, 1.18874e-05, 1.76673, 7.39436e-05
428, 0.933341, 1.16921e-05, 1.81295, 7.39436e-05
428, 0.944227, 1.14239e-05, 1.87898, 7.39436e-05
428, 0.955112, 1.10528e-05, 1.97563, 7.39436e-05
428, 0.965998, 1.05337e-05, 2.12228, 7.39436e-05
428, 0.976884, 9.79617e-06, 2.35735, 7.39436e-05
428, 0.987769, 8.7253e-06, 2.7694, 7.39436e-05
428, 0.998655, 7.12007e-06, 3.61922, 7.39436e-05
428, 1.00954, 4.59516e-06, 6.15735, 7.39436e-05
428, 1.02043, 3.06586e-07, 106.276, 7.39436e-05
428, 1.03131, -8.02369e-06, -5.09901, 7.39436e-05
428, 1.0422, -2.94251e-05, -2.11772, 7.39436e-05
428, 1.05308, -0.000176705, -1.18613, 7.39436e-05
428, 1.06397, 0.000129257, -0.745552, 7.39436e-05
428, 1.07485, 6.54352e-05, -0.497378, 7.39436e-05
428, 1.08574, 5.01125e-05, -0.343693, 7.39436e-05
428, 1.09663, 4.34399e-05, -0.24288, 7.39436e-05
428, 1.10751, 3.98285e-05, -0.174229, 7.39436e-05
428, 1.1184, 3.76427e-05, -0.126281, 7.39436e-05
428, 1.12928, 3.62294e-05, -0.0921968, 7.39436e-05
418, 0.0392051, 1.96943e-09, 16376.8, 8.58508e-05
418, 0.050121, 2.6664e-09, 12095.8, 8.58508e-05
418, 0.0610369, 3.60996e-09, 8934, 8.58508e-05
418, 0.0719528, 4.88726e-09, 6598.81, 8.58508e-05
418, 0.0828687, 6.61624e-09, 4874.12, 8.58508e-05
418, 0.0937846, 8.95641e-09, 3600.33, 8.58508e-05
418, 0.104701, 1.21234e-08, 2659.55, 8.58508e-05
418, 0.115616, 1.64086e-08, 1964.73, 8.58508e-05
418, 0.126532, 2.22056e-08, 1451.56, 8.58508e-05
418, 0.137448, 3.00451e-08, 1072.55, 8.58508e-05
418, 0.148364, 4.06424e-08, 792.628, 8.58508e-05
418, 0.15928, 5.49594e-08, 585.887, 8.58508e-05
418, 0.170196, 7.42866e-08, 433.197, 8.58508e-05
